"Id","LotArea","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","Exterior1st","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","TotalBsmtSF","Heating","X1stFlrSF","LowQualFinSF","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageArea","GarageCond","PavedDrive","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","Overall_Groups","condition"
744,9.46397433028839,"Sawyer","Norm","1Fam","SLvl",5,6,"Gable","HdBoard",0,"TA","TA","CBlock","Gd","TA",6.25575004175337,"GasA",7.28961052145117,0,1,"TA",6,"Min2",1,"Attchd",6.17586727010576,"TA","Y",0,0,10,2009,"WD","Normal",12.072546967175,2,"Average"
745,8.59341321732765,"StoneBr","Norm","TwnhsE","1Story",8,5,"Gable","HdBoard",0,"Gd","TA","PConc","Gd","TA",7.19893124068817,"GasA",7.19893124068817,0,1,"Gd",5,"Typ",1,"Attchd",6.13772705408623,"TA","Y",0,0,10,2008,"WD","Normal",12.1007176854125,2,"Average"
746,9.10097183492082,"NWAmes","Norm","1Fam","2Story",8,9,"Hip","VinylSd",5.66988092298052,"Ex","Gd","CBlock","TA","Gd",7.04141166379481,"GasA",7.06987412845857,0,1,"Gd",11,"Typ",2,"BuiltIn",6.72383244082121,"TA","Y",0,0,7,2008,"WD","Normal",12.6108742002021,3,"Good"
747,9.08205235167465,"Gilbert","Norm","1Fam","2Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.8596149036542,"GasA",6.88857245956536,0,1,"Gd",8,"Typ",1,"BuiltIn",6.31896811374643,"TA","Y",0,0,4,2009,"WD","Normal",12.3715913212869,2,"Average"
748,9.36742958721896,"OldTown","Norm","1Fam","2Story",7,7,"Mansard","Stucco",0,"Gd","TA","Stone","TA","Fa",7.12367278520461,"GasW",7.18614430452233,0,1,"Gd",8,"Typ",1,"Detchd",6.76272950693188,"TA","N",0,0,5,2009,"WD","Normal",12.4911763969672,3,"Good"
749,9.26804308210447,"NoRidge","Norm","1Fam","1Story",7,5,"Hip","VinylSd",5.82600010738045,"Gd","TA","PConc","Gd","TA",7.45066079621154,"GasA",7.45066079621154,0,1,"Gd",7,"Typ",1,"Attchd",6.26909628370626,"TA","Y",0,0,3,2010,"WD","Normal",12.469978029555,2,"Average"
750,9.03670101556506,"Edwards","Norm","1Fam","1.5Fin",4,3,"Gable","WdShing",0,"TA","TA","Slab","TA","TA",0,"Wall",6.99301512293296,0,1,"TA",9,"Mod",0,"Detchd",5.48479693349065,"TA","N",0,0,4,2009,"WD","Normal",11.4927329616823,1,"Poor"
751,9.08262063037381,"OldTown","Norm","1Fam","1.5Fin",4,7,"Gable","Wd Sdng",0,"TA","TA","BrkTil","TA","Fa",6.3578422665081,"GasA",6.67582322163485,0,1,"TA",7,"Min2",0,"Attchd",0,"TA","N",0,0,6,2010,"WD","Normal",11.4773086499677,3,"Good"
752,8.95557714628151,"Gilbert","RRAn","1Fam","2Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.49375383985169,"GasA",6.49375383985169,0,1,"Gd",6,"Typ",0,"Attchd",5.99396142730657,"TA","Y",0,0,8,2007,"WD","Normal",11.995357787035,2,"Average"
753,9.13097243659261,"CollgCr","Norm","1Fam","1Story",6,5,"Gable","VinylSd",0,"TA","Gd","PConc","Gd","TA",7.29979736675816,"GasA",7.30988148582479,0,1,"Gd",6,"Typ",0,"Attchd",6.3578422665081,"TA","Y",0,0,7,2006,"WD","Normal",12.2876572408069,2,"Average"
754,9.23415455007544,"NridgHt","Norm","1Fam","2Story",8,5,"Gable","VinylSd",5.18738580584075,"Gd","TA","PConc","Gd","TA",6.93828448401696,"GasA",6.94601399109923,0,1,"Ex",8,"Typ",1,"Attchd",6.77878489768518,"TA","Y",0,0,3,2006,"WD","Normal",12.5263465373326,2,"Average"
755,8.97853441008332,"NAmes","Norm","1Fam","1Story",6,8,"Gable","Plywood",0,"TA","TA","CBlock","TA","TA",6.93439720992856,"GasA",6.93439720992856,0,1,"Gd",5,"Typ",0,"Detchd",6.08904487544685,"TA","Y",0,0,7,2009,"WD","Normal",11.9576176964675,3,"Good"
756,8.0805469658245,"Somerst","Norm","TwnhsE","2Story",6,5,"Gable","MetalSd",6.79682371827486,"TA","TA","PConc","Gd","TA",6.59304453414244,"GasA",6.61069604471776,0,1,"TA",6,"Typ",0,"Detchd",6.08904487544685,"TA","Y",0,0,3,2009,"WD","Normal",12.0581583125382,2,"Average"
757,9.28451977015043,"CollgCr","Norm","1Fam","2Story",8,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.76503897678054,"GasA",6.76503897678054,0,1,"Gd",7,"Typ",0,"Attchd",6.361302477573,"TA","Y",0,0,4,2009,"WD","Normal",12.2643462706242,2,"Average"
758,9.36022482151347,"Sawyer","Norm","1Fam","2Story",6,5,"Hip","HdBoard",5.79605775076537,"TA","TA","CBlock","TA","TA",6.51174532964473,"GasA",6.51174532964473,0,1,"TA",6,"Typ",1,"Attchd",6.08904487544685,"TA","Y",0,0,4,2010,"WD","Abnorml",11.9760366457712,2,"Average"
759,7.73236922228439,"Somerst","Norm","Twnhs","2Story",7,5,"Gable","MetalSd",5.88887795833288,"TA","TA","PConc","Gd","TA",6.61338421837956,"GasA",6.63068338564237,0,1,"TA",6,"Typ",0,"Detchd",6.08904487544685,"TA","Y",0,0,8,2008,"WD","Normal",12.0973788027273,2,"Average"
760,9.41393406404568,"NoRidge","Norm","1Fam","2Story",8,5,"Gable","VinylSd",6.24222326545517,"Gd","TA","PConc","Gd","TA",7.18462915271731,"GasA",7.19218205871325,0,1,"Gd",9,"Typ",1,"Attchd",6.62406522779989,"TA","Y",0,0,11,2007,"WD","Normal",12.5776396502326,2,"Average"
761,9.11613957657736,"NAmes","Norm","1Fam","1Story",6,6,"Hip","Wd Sdng",0,"TA","TA","CBlock","TA","TA",6.76272950693188,"GasA",6.76272950693188,0,1,"TA",5,"Typ",0,"Detchd",5.70711026474888,"Ex","Y",0,6.11146733950268,10,2009,"WD","Normal",11.7558794866871,2,"Average"
762,8.84101431048389,"BrkSide","Feedr","1Fam","1Story",5,5,"Gable","Wd Sdng",0,"TA","TA","PConc","TA","TA",7.04403289727469,"GasA",7.17165682276851,0,1,"Fa",5,"Min1",0,"Detchd",6.08904487544685,"TA","Y",0,0,10,2009,"WD","Normal",11.5129354649202,2,"Average"
763,9.0642735958414,"Somerst","Norm","1Fam","2Story",7,5,"Gable","VinylSd",0,"TA","TA","PConc","Gd","TA",6.62936325343745,"GasA",6.63987583382654,0,1,"Gd",7,"Typ",0,"Attchd",6.42162226780652,"TA","Y",0,0,6,2010,"Con","Normal",12.2793277540991,2,"Average"
764,9.15175741454389,"NoRidge","Norm","1Fam","2Story",8,5,"Gable","VinylSd",6.51323011091231,"Gd","TA","PConc","Gd","TA",7.13329595489607,"GasA",7.14598446771439,0,1,"Gd",8,"Typ",1,"Attchd",6.75343791859778,"TA","Y",0,0,7,2009,"WD","Normal",12.7278411766891,2,"Average"
765,9.16429643347478,"Veenker","Norm","TwnhsE","1Story",8,5,"Hip","BrkFace",0,"Gd","Gd","PConc","Gd","Gd",7.30988148582479,"GasA",7.30988148582479,0,1,"Ex",6,"Typ",1,"Attchd",6.1779441140506,"TA","Y",0,0,4,2006,"WD","Normal",12.5061809416774,2,"Average"
766,9.58795455192857,"Somerst","Norm","1Fam","1Story",9,5,"Gable","VinylSd",5.65248918026865,"Gd","TA","PConc","Gd","TA",7.3125534981026,"GasA",7.3178761986265,0,1,"Ex",6,"Typ",1,"Attchd",6.38519439899773,"TA","Y",0,0,8,2008,"New","Partial",12.4842080431487,2,"Average"
767,9.25167423546916,"NWAmes","Norm","1Fam","2Story",7,5,"Gable","HdBoard",3.76120011569356,"TA","TA","CBlock","Gd","TA",6.88857245956536,"GasA",6.88857245956536,0,1,"TA",7,"Typ",1,"Attchd",6.20859002609663,"TA","Y",0,6.21660610108486,3,2010,"WD","Normal",12.188422799337,2,"Average"
768,9.43420366421474,"Mitchel","Norm","1Fam","1.5Fin",6,7,"Gable","VinylSd",0,"TA","TA","CBlock","Gd","TA",6.89162589705225,"GasA",6.89162589705225,0,1,"TA",7,"Mod",0,"Attchd",6.04973345523196,"TA","Y",0,7.1708884785125,7,2008,"WD","Normal",11.9829353441964,3,"Good"
769,9.11613957657736,"CollgCr","Norm","1Fam","1Story",7,5,"Hip","VinylSd",0,"Gd","TA","PConc","Gd","TA",7.52886925664225,"GasA",7.51588908521513,0,1,"Gd",8,"Typ",1,"Attchd",6.18414889093748,"TA","Y",0,0,10,2006,"WD","Normal",12.2869058099412,2,"Average"
770,10.8875303864611,"StoneBr","Norm","1Fam","2Story",8,5,"Hip","CemntBd",6.40357419793482,"Ex","TA","PConc","Gd","TA",7.40913644392013,"GasA",7.43307534889858,0,1,"Ex",12,"Mod",1,"BuiltIn",6.73578001424233,"TA","Y",0,0,6,2010,"WD","Normal",13.1956156978783,2,"Average"
771,8.88917045536341,"Sawyer","Norm","1Fam","SFoyer",5,5,"Hip","Wd Sdng",0,"TA","TA","CBlock","Gd","TA",6.75576892198425,"GasA",6.75576892198425,0,1,"TA",5,"Typ",0,"Detchd",6.3578422665081,"TA","Y",0,0,4,2009,"WD","Normal",11.8122964550668,2,"Average"
772,9.09133158539398,"Edwards","Norm","1Fam","1Story",4,5,"Gable","Wd Sdng",0,"TA","TA","CBlock","Fa","Fa",6.72982407048948,"GasA",7.1074254741107,0,1,"TA",6,"Typ",0,"Detchd",5.98393628068719,"TA","Y",0,0,4,2006,"COD","Normal",11.5327378961399,2,"Average"
773,8.96443983353936,"Edwards","Norm","1Fam","SLvl",6,5,"Gable","Plywood",0,"TA","TA","CBlock","TA","TA",6.93731408122368,"GasA",7.01929665371504,0,1,"TA",6,"Typ",1,"Detchd",6.51174532964473,"TA","Y",0,0,3,2010,"WD","Abnorml",11.5805934591948,2,"Average"
774,9.22532750178443,"NAmes","Feedr","1Fam","1Story",5,5,"Gable","Wd Sdng",0.693147180559945,"TA","TA","CBlock","TA","TA",6.81673588059497,"GasA",6.81673588059497,0,1,"TA",5,"Typ",0,"Attchd",5.62040086571715,"TA","Y",0,0,7,2007,"COD","Normal",11.6483388355627,2,"Average"
775,9.56289684665117,"NridgHt","Norm","1Fam","1Story",8,5,"Hip","VinylSd",5.92958914338989,"Gd","TA","PConc","Gd","TA",7.56837926783652,"GasA",7.58781721999343,0,1,"Gd",9,"Typ",1,"Attchd",6.79794041297493,"TA","Y",0,0,7,2007,"New","Partial",12.8866435755256,2,"Average"
776,8.41205487329293,"Mitchel","Norm","TwnhsE","1Story",6,5,"Hip","VinylSd",5.77144112313002,"TA","TA","PConc","Ex","TA",7.09423484592476,"GasA",7.09423484592476,0,1,"TA",5,"Typ",0,"Attchd",6.02344759296103,"TA","Y",0,0,6,2009,"WD","Normal",11.995357787035,2,"Average"
777,9.32465071815359,"CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd",5.48479693349065,"Gd","TA","PConc","Gd","TA",7.38709023565676,"GasA",7.38709023565676,0,1,"Gd",7,"Typ",0,"Attchd",6.76388490856244,"TA","Y",0,0,7,2006,"New","Partial",12.3081823831298,2,"Average"
778,9.49934656739009,"Sawyer","Norm","1Fam","1Story",5,5,"Hip","HdBoard",0,"TA","TA","CBlock","TA","TA",6.76272950693188,"GasA",6.79682371827486,0,1,"TA",5,"Typ",1,"Attchd",6.08904487544685,"TA","Y",0,0,6,2006,"WD","Normal",11.8671042962101,2,"Average"
779,9.03610602536485,"SawyerW","Feedr","Duplex","1Story",5,5,"Gable","Plywood",5.77144112313002,"TA","TA","Slab","TA","TA",0,"GasA",7.61134771740362,0,2,"TA",10,"Typ",2,"Detchd",6.44730586254121,"TA","Y",0,0,10,2007,"WD","Normal",11.8775755229785,2,"Average"
780,9.2620785673806,"Mitchel","Norm","Duplex","SFoyer",6,5,"Gable","Plywood",4.51085950651685,"TA","TA","CBlock","Gd","TA",6.88346258641309,"GasA",6.91274282049318,0,1,"TA",4,"Typ",0,"Attchd",6.22455842927536,"TA","Y",0,0,5,2006,"WD","Normal",11.8130374648005,2,"Average"
781,8.97157543975902,"Gilbert","Norm","1Fam","1Story",7,5,"Gable","HdBoard",3.66356164612965,"TA","TA","PConc","Gd","Gd",7.12125245324454,"GasA",7.13409372119287,0,1,"TA",6,"Typ",1,"Attchd",5.99893656194668,"TA","Y",0,0,6,2007,"WD","Normal",12.0782449558223,2,"Average"
782,8.87542691981896,"SawyerW","Norm","1Fam","2Story",6,5,"Gable","VinylSd",0,"Gd","Gd","PConc","Gd","TA",6.63594655568665,"GasA",6.69826805411541,0,1,"Gd",7,"Typ",0,"Attchd",6.18414889093748,"TA","Y",0,0,7,2006,"WD","Normal",12.0776766157578,2,"Average"
783,9.69806112202708,"CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",7.25417784645652,"GasA",7.26612877955645,0,1,"Gd",6,"Typ",0,"Attchd",6.40687998606931,"TA","Y",0,0,6,2009,"WD","Normal",12.1394038569833,2,"Average"
784,9.11624944857659,"Mitchel","Norm","1Fam","SFoyer",5,6,"Gable","Plywood",4.65396035015752,"TA","Gd","PConc","Gd","TA",7.00124562206948,"GasA",7.01301578963963,0,1,"Gd",4,"Typ",1,"Attchd",6.40191719672719,"TA","Y",0,0,7,2009,"WD","Normal",12.0167325160771,2,"Average"
785,8.74846362994206,"OldTown","Norm","1Fam","2.5Unf",6,6,"Gable","Wd Sdng",0,"TA","TA","CBlock","TA","TA",6.61069604471776,"GasA",6.61069604471776,0,1,"TA",9,"Typ",1,"Attchd",0,"TA","Y",0,0,6,2008,"WD","Normal",11.7597933553712,2,"Average"
786,9.18921887535407,"NWAmes","Feedr","1Fam","1Story",6,5,"Gable","BrkFace",0,"TA","TA","CBlock","TA","TA",7.22475340576797,"GasA",7.20266119652324,0,1,"TA",7,"Typ",1,"Attchd",6.12686918411419,"TA","Y",0,0,9,2009,"WD","Normal",11.9922666135761,2,"Average"
787,9.28739400141847,"OldTown","Artery","1Fam","1.5Fin",5,6,"Gable","MetalSd",0,"TA","Gd","PConc","Fa","TA",6.53233429222235,"GasA",6.87419849545329,0,1,"TA",7,"Typ",0,"Detchd",6.0330862217988,"TA","Y",0,7.09090982207998,6,2010,"WD","Normal",11.8422364063316,2,"Average"
788,9.22453909137599,"SawyerW","Norm","1Fam","2Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.86380339145295,"GasA",6.86380339145295,0,1,"Gd",8,"Typ",0,"BuiltIn",6.4281052726846,"TA","Y",0,0,1,2010,"WD","Normal",12.3587980243841,2,"Average"
789,8.69968140098951,"OldTown","Norm","1Fam","1Story",4,7,"Gable","MetalSd",0,"TA","TA","CBlock","TA","TA",6.80461452006262,"GasA",6.80461452006262,0,1,"TA",4,"Typ",0,"Detchd",5.64190707093811,"TA","Y",0,0,8,2008,"WD","Normal",11.5889694190439,3,"Good"
790,9.40968291310444,"ClearCr","Norm","1Fam","2Story",6,8,"Gable","HdBoard",5.06259503302697,"TA","TA","CBlock","TA","Fa",6.72503364216684,"GasA",6.88448665204278,0,1,"Gd",9,"Typ",0,"Attchd",6.09807428216624,"TA","Y",0,0,7,2007,"WD","Normal",12.1415394577117,3,"Good"
791,8.06557942728209,"Blmngtn","Norm","TwnhsE","1Story",7,5,"Gable","VinylSd",2.484906649788,"Gd","TA","PConc","Gd","TA",7.04403289727469,"GasA",7.04403289727469,0,1,"Gd",5,"Typ",1,"Attchd",5.98645200528444,"TA","Y",0,0,9,2009,"WD","Normal",11.9841845557942,2,"Average"
792,9.33556233672956,"Mitchel","Norm","1Fam","SLvl",6,5,"Gable","HdBoard",0,"TA","TA","PConc","Gd","TA",6.93731408122368,"GasA",6.96885037834195,0,1,"TA",5,"Typ",2,"Attchd",6.29156913955832,"TA","Y",0,0,5,2007,"WD","Normal",11.8968332071285,2,"Average"
793,9.2024090016499,"NoRidge","Norm","1Fam","2Story",7,5,"Gable","MetalSd",0,"Gd","TA","PConc","Gd","TA",7.01929665371504,"GasA",7.028201432058,0,1,"TA",8,"Typ",1,"Attchd",6.12249280951439,"TA","Y",0,0,6,2007,"WD","Normal",12.5054028641564,2,"Average"
794,9.12249228140299,"Somerst","Norm","1Fam","1Story",8,5,"Gable","CemntBd",4.94875989037817,"Gd","TA","PConc","Gd","TA",7.31121838441963,"GasA",7.31121838441963,0,1,"Gd",7,"Typ",0,"Attchd",6.16331480403464,"TA","Y",0,0,6,2007,"New","Partial",12.3238601256211,2,"Average"
795,9.29035230994557,"Gilbert","Norm","1Fam","2Story",7,5,"Gable","MetalSd",0,"Gd","TA","PConc","Gd","TA",6.5694814204143,"GasA",6.99117688712121,0,1,"Gd",7,"Typ",1,"Attchd",6.01615715969835,"TA","Y",0,6.21660610108486,10,2008,"WD","Normal",12.1781925834156,2,"Average"
796,9.03610602536485,"SawyerW","Norm","1Fam","2Story",6,6,"Gable","HdBoard",4.87519732320115,"TA","TA","CBlock","Gd","TA",6.47850964220857,"GasA",6.7900972355139,0,1,"TA",7,"Typ",1,"Attchd",6.16751649088834,"TA","Y",0,0,4,2010,"WD","Normal",12.0494246834209,2,"Average"
797,9.01164550106428,"Sawyer","Norm","1Fam","1Story",6,5,"Gable","Plywood",5.00394630594546,"TA","TA","CBlock","TA","TA",6.49375383985169,"GasA",7.15929190479756,0,1,"TA",7,"Typ",1,"Attchd",6.2709884318583,"TA","Y",0,0,4,2007,"WD","Normal",11.8740972827986,2,"Average"
798,8.94611437556074,"NAmes","Norm","1Fam","1Story",5,5,"Gable","VinylSd",0,"TA","TA","CBlock","TA","TA",6.65157187358973,"GasA",6.65157187358973,0,1,"TA",4,"Typ",0,"Attchd",5.48479693349065,"TA","Y",0,0,4,2008,"WD","Abnorml",11.6082447356423,2,"Average"
799,9.51185138236441,"NridgHt","Norm","1Fam","2Story",9,5,"Hip","VinylSd",6.75809450442773,"Ex","TA","PConc","Ex","TA",7.56371966841437,"GasA",7.58426481838906,0,1,"Ex",11,"Typ",2,"BuiltIn",6.71052310945243,"TA","Y",0,0,7,2009,"New","Partial",13.0919062317732,2,"Average"
800,8.88197518424887,"SWISU","Feedr","1Fam","1.5Fin",5,7,"Gable","Wd Sdng",5.53338948872752,"TA","TA","BrkTil","Gd","TA",6.59578051396131,"GasA",6.88959130835447,0,1,"Gd",7,"Typ",2,"Detchd",5.48479693349065,"TA","Y",0,0,6,2007,"WD","Normal",12.072546967175,3,"Good"
801,9.45712232185579,"ClearCr","Feedr","1Fam","2Story",6,5,"Gable","VinylSd",0,"TA","TA","PConc","Gd","TA",6.42486902390539,"GasA",6.42486902390539,0,1,"Gd",8,"Typ",0,"Attchd",6.40357419793482,"TA","Y",0,5.99396142730657,5,2008,"WD","Normal",12.2060776455177,2,"Average"
802,8.47657950853094,"IDOTRR","Norm","1Fam","1Story",4,7,"Gable","MetalSd",0,"TA","TA","CBlock","TA","TA",7.08757370555797,"GasA",7.08757370555797,0,1,"TA",5,"Typ",0,"Detchd",6.08904487544685,"TA","Y",0,0,7,2007,"WD","Normal",11.6073352395314,3,"Good"
803,9.01188943325234,"CollgCr","Norm","1Fam","2Story",7,5,"Gable","WdShing",0,"Gd","TA","PConc","Gd","TA",6.59167373200866,"GasA",6.59167373200866,0,1,"Gd",7,"Typ",1,"Attchd",6.01859321449623,"TA","Y",0,0,10,2008,"WD","Normal",12.1495075850331,2,"Average"
804,9.53906841386396,"NridgHt","Norm","1Fam","2Story",9,5,"Hip","VinylSd",6.05208916892442,"Ex","TA","PConc","Ex","TA",7.45876269238096,"GasA",7.45876269238096,0,1,"Ex",12,"Typ",1,"BuiltIn",6.92853781816467,"TA","Y",0,0,1,2009,"New","Partial",13.275829251377,2,"Average"
805,9.10509096125709,"NAmes","Norm","1Fam","1Story",5,5,"Gable","Wd Sdng",0,"TA","TA","CBlock","TA","TA",6.84268328223842,"GasA",7.02908756414966,0,1,"TA",5,"Min1",0,"Attchd",5.65948221575962,"TA","Y",0,0,6,2006,"WD","Family",11.6784483779882,2,"Average"
806,9.41531995266272,"Somerst","Norm","1Fam","1Story",7,5,"Gable","VinylSd",5.54907608489522,"Gd","TA","PConc","Gd","TA",7.25700270709207,"GasA",7.26473017792987,0,1,"Ex",6,"Typ",0,"Attchd",6.31896811374643,"TA","Y",0,0,7,2008,"New","Partial",12.3357008054433,2,"Average"
807,9.18512512283512,"NAmes","Norm","1Fam","SLvl",5,5,"Gable","VinylSd",0,"TA","TA","PConc","TA","TA",6.88857245956536,"GasA",6.88857245956536,0,1,"TA",6,"Typ",0,"Attchd",5.95324333428778,"TA","Y",0,0,10,2006,"WD","Normal",11.8167342993485,2,"Average"
808,9.97044502066101,"BrkSide","Norm","1Fam","2Story",5,6,"Gable","Wd Sdng",0,"TA","TA","CBlock","TA","TA",7.18916773842032,"GasA",6.9782137426307,0,1,"Gd",6,"Typ",1,"Attchd",6.2709884318583,"TA","Y",0,0,5,2009,"WD","Normal",12.3171711672987,2,"Average"
809,9.50308461002023,"NAmes","Norm","1Fam","SLvl",5,5,"Gable","VinylSd",6.95463886488099,"TA","TA","CBlock","TA","TA",6.93244789157251,"GasA",6.99117688712121,0,1,"TA",6,"Typ",1,"Attchd",6.18414889093748,"TA","Y",0,0,6,2006,"WD","Normal",11.9826227973119,2,"Average"
810,8.99974278983049,"OldTown","Norm","1Fam","2.5Unf",5,5,"Hip","AsbShng",0,"TA","TA","PConc","TA","TA",6.74523634948436,"GasA",6.98100574072173,0,3,"TA",11,"Typ",0,"Detchd",5.88887795833288,"Po","N",0,0,11,2009,"WD","Normal",11.571203807012,2,"Average"
811,9.224341891612,"NWAmes","Norm","1Fam","1Story",6,6,"Hip","HdBoard",4.60517018598809,"TA","TA","CBlock","TA","TA",6.94793706861497,"GasA",7.1777824161952,0,1,"Gd",5,"Typ",1,"Attchd",6.18414889093748,"TA","Y",6.47543271670409,0,1,2006,"WD","Normal",12.1062578350946,2,"Average"
812,8.39818440483404,"CollgCr","Norm","TwnhsE","1Story",6,5,"Gable","VinylSd",5.13579843705026,"Gd","TA","PConc","Gd","TA",6.74405918631135,"GasA",6.74405918631135,0,1,"Gd",4,"Typ",1,"Attchd",6.04263283368238,"TA","Y",0,0,6,2008,"ConLD","Normal",11.8810417069259,2,"Average"
813,9.07257144223129,"IDOTRR","Norm","1Fam","1Story",5,5,"Hip","Wd Sdng",0,"Fa","TA","CBlock","TA","TA",6.29341927884648,"GasA",6.95177216439891,0,1,"Fa",4,"Typ",0,"Basment",6.22455842927536,"TA","N",0,4.00733318523247,6,2010,"WD","Alloca",10.9329998211199,2,"Average"
814,9.18512512283512,"NAmes","Norm","1Fam","1Story",6,6,"Gable","MetalSd",5.4971682252932,"TA","TA","CBlock","TA","TA",7.27447955877387,"GasA",7.27447955877387,0,1,"TA",7,"Typ",0,"Attchd",5.71042701737487,"TA","Y",0,6.21660610108486,4,2007,"COD","Normal",11.9697235333459,2,"Average"
815,9.01784725986073,"Edwards","Norm","1Fam","1.5Fin",5,7,"Gable","Stucco",0,"TA","TA","BrkTil","TA","TA",6.53233429222235,"GasW",6.53233429222235,0,1,"Fa",7,"Typ",0,"Detchd",5.63835466933375,"TA","P",0,0,7,2006,"WD","Normal",11.661354090741,3,"Good"
816,9.4040963063958,"CollgCr","Norm","1Fam","1Story",7,5,"Gable","VinylSd",6.09356977004514,"TA","TA","PConc","Gd","TA",7.40853056689463,"GasA",7.41577697541539,0,1,"Gd",6,"Typ",0,"Attchd",6.39526159811545,"TA","Y",0,0,5,2010,"WD","Normal",12.3234155843582,2,"Average"
817,9.34364673928441,"NAmes","Norm","1Fam","1Story",5,6,"Gable","BrkFace",0,"TA","TA","CBlock","TA","TA",6.91671502035361,"GasA",6.91671502035361,0,1,"TA",4,"Typ",1,"Attchd",5.62040086571715,"TA","Y",0,0,7,2006,"WD","Normal",11.8277435040537,2,"Average"
818,9.4929596500855,"Mitchel","Norm","1Fam","1Story",8,5,"Hip","CemntBd",5.00394630594546,"Gd","TA","PConc","Gd","TA",7.35819375273303,"GasA",7.43248380791712,0,1,"Gd",7,"Typ",2,"Attchd",6.75460409948796,"TA","Y",0,0,7,2008,"WD","Normal",12.5098777898919,2,"Average"
819,9.08443695508703,"ClearCr","Norm","1Fam","SLvl",6,7,"Gable","HdBoard",4.39444915467244,"TA","TA","CBlock","TA","TA",6.91869521902047,"GasA",6.95939851213398,0,1,"TA",6,"Typ",0,"Attchd",6.08904487544685,"TA","Y",0,0,6,2010,"WD","Normal",11.9511868474935,3,"Good"
820,8.75966867102994,"NridgHt","Norm","TwnhsE","1Story",7,5,"Gable","VinylSd",4.85981240436167,"Gd","TA","PConc","Gd","TA",7.21450441415114,"GasA",7.21450441415114,0,1,"Gd",6,"Typ",1,"Attchd",6.18414889093748,"TA","Y",0,0,6,2010,"New","Partial",12.3194057951129,2,"Average"
821,8.88557929128298,"CollgCr","Norm","1Fam","2Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.68336094576627,"GasA",6.68336094576627,0,1,"Gd",6,"Typ",0,"Attchd",6.39024066706535,"TA","Y",0,0,6,2008,"WD","Normal",12.1172468962895,2,"Average"
822,8.69968140098951,"OldTown","Norm","2fmCon","1Story",4,4,"Gable","MetalSd",0,"Fa","TA","CBlock","Fa","TA",6.84268328223842,"GasA",6.84268328223842,0,1,"TA",4,"Min2",0,"Detchd",6.3578422665081,"TA","Y",0,0,2,2009,"WD","Normal",11.4403655247658,2,"Average"
823,9.42504844446929,"Gilbert","Norm","1Fam","2Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",6.7428806357919,"GasA",6.7428806357919,0,1,"Gd",7,"Typ",1,"BuiltIn",6.07304453410041,"TA","Y",0,0,10,2007,"WD","Family",12.3238601256211,2,"Average"
824,9.20039104112251,"SWISU","Norm","1Fam","1.5Fin",6,7,"Gable","VinylSd",0,"TA","TA","BrkTil","TA","TA",6.65801104587075,"GasA",6.85118492749374,0,1,"TA",7,"Typ",1,"Detchd",5.48479693349065,"TA","Y",0,0,7,2009,"WD","Normal",11.8458270486766,3,"Good"
825,9.32518576364522,"Somerst","Norm","1Fam","1Story",8,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","Gd",7.30653139893951,"GasA",7.30653139893951,0,1,"Gd",7,"Typ",1,"Attchd",6.65544035036765,"TA","Y",0,0,6,2006,"New","Partial",12.3570798182836,2,"Average"
826,9.60265269350605,"NridgHt","PosN","1Fam","1Story",10,5,"Hip","CemntBd",6.70563909486,"Ex","TA","PConc","Ex","TA",7.63964228785801,"GasA",7.6425241342329,0,1,"Ex",7,"Typ",1,"Attchd",7.1074254741107,"TA","Y",0,0,6,2008,"New","Partial",12.8610012106691,2,"Average"
827,8.72111314776269,"BrkSide","Norm","1Fam","1.5Unf",5,6,"Gable","MetalSd",0,"TA","TA","BrkTil","TA","TA",6.66568371778241,"GasA",6.66568371778241,0,1,"Gd",5,"Typ",0,"Attchd",0,"TA","Y",0,0,5,2008,"WD","Normal",11.6036889606171,2,"Average"
828,9.05134464048573,"SawyerW","Norm","1Fam","1Story",7,5,"Gable","VinylSd",0,"Gd","TA","PConc","Gd","TA",7.28276117960559,"GasA",7.26892012819372,0,1,"Gd",6,"Typ",1,"Attchd",6.26909628370626,"TA","Y",0,0,4,2009,"WD","Normal",12.1495075850331,2,"Average"
